img_id,class_id,class_name,flip_type,eq,x0_sim,x1_sim,x2_sim,x3_sim,x4_sim
53535,0,airplane,flip_v,0,0.8045156002044678,0.6802133321762085,0.4065491557121277,0.6308016180992126,1.0
53535,0,airplane,original,1,1.0,1.0,1.0,0.9999998807907104,1.000000238418579
53535,0,airplane,flip_h,1,1.0,1.0,1.0,0.9999998807907104,1.000000238418579
53535,0,airplane,flip_v,1,0.4325929284095764,0.41736477613449097,0.6431293487548828,0.018306724727153778,0.4241679906845093
50421,0,airplane,original,0,1.0000001192092896,0.9999999403953552,0.9999999403953552,0.9999998807907104,1.0
50421,0,airplane,flip_h,0,0.873231828212738,0.753035843372345,0.005150826647877693,0.9435164928436279,1.0
50421,0,airplane,flip_v,0,0.4581603407859802,0.47751158475875854,0.0,0.3398551642894745,1.0
50421,0,airplane,original,1,1.0,1.0,1.0,1.0000001192092896,0.9999999403953552
50421,0,airplane,flip_h,1,0.8880735635757446,0.7600443363189697,0.7509021759033203,0.6814953684806824,0.8302037715911865
50421,0,airplane,flip_v,1,0.5454171895980835,0.6658492088317871,0.5794501304626465,0.3491017818450928,0.9014871120452881
974,0,airplane,original,0,1.0000001192092896,0.9999999403953552,1.0,1.0,1.0
974,0,airplane,flip_h,0,0.7764108777046204,0.6707074642181396,0.14538122713565826,0.5077517628669739,1.0
974,0,airplane,flip_v,0,0.7786421775817871,0.675603449344635,0.31056228280067444,0.19116836786270142,1.0
974,0,airplane,original,1,1.0,1.0,0.9999998807907104,0.9999999403953552,1.0
974,0,airplane,flip_h,1,0.7181458473205566,0.7210708856582642,0.7034502029418945,0.5011162757873535,0.5600371956825256
974,0,airplane,flip_v,1,0.7858366370201111,0.7230271100997925,0.6432391405105591,0.39174091815948486,0.5397120714187622
51920,0,airplane,original,0,1.0,1.0000001192092896,0.9999999403953552,1.0,1.0
51920,0,airplane,flip_h,0,1.0,1.0000001192092896,0.9999999403953552,1.0,1.0
51920,0,airplane,flip_v,0,0.6906094551086426,0.5342068672180176,0.11099445074796677,0.0,1.0
51920,0,airplane,original,1,1.0000001192092896,1.0,1.0,1.0000001192092896,0.9999998807907104
51920,0,airplane,flip_h,1,1.0000001192092896,1.0,1.0,1.0000001192092896,0.9999998807907104
51920,0,airplane,flip_v,1,0.2661389708518982,0.3796526789665222,0.46776479482650757,0.011142317205667496,0.008427836000919342
51638,0,airplane,original,0,1.0,1.0,1.0,1.000000238418579,1.0
51638,0,airplane,flip_h,0,1.0,1.0,1.0,1.000000238418579,1.0
51638,0,airplane,flip_v,0,0.7498666048049927,0.6704506874084473,0.05947662889957428,0.21422125399112701,1.0
51638,0,airplane,original,1,1.0,1.0,1.0,1.000000238418579,1.0000001192092896
51638,0,airplane,flip_h,1,1.0,1.0,1.0,1.000000238418579,1.0000001192092896
51638,0,airplane,flip_v,1,0.13295550644397736,0.47465837001800537,0.6095629334449768,0.31149107217788696,0.0020877469796687365
3589,0,airplane,original,0,0.9999998807907104,1.0000001192092896,0.9999998807907104,1.0,1.0
3589,0,airplane,flip_h,0,0.8952103853225708,0.7714311480522156,0.35224413871765137,0.0709613710641861,1.0
3589,0,airplane,flip_v,0,0.7953075170516968,0.6238588094711304,0.1670524924993515,0.09245708584785461,1.0
3589,0,airplane,original,1,1.0,1.0,1.0,0.9999999403953552,1.0
3589,0,airplane,flip_h,1,0.9437223672866821,0.8658112287521362,0.7033843994140625,0.8236802816390991,0.7722920775413513
3589,0,airplane,flip_v,1,0.9013898372650146,0.8541967272758484,0.6254559755325317,0.3964793086051941,0.7362837791442871
52359,0,airplane,original,0,1.0,1.0000001192092896,1.0,0.9999998807907104,1.0
52359,0,airplane,flip_h,0,1.0,1.0000001192092896,1.0,0.9999998807907104,1.0
52359,0,airplane,flip_v,0,0.7933588624000549,0.6640112400054932,0.023145271465182304,0.06046700477600098,0.0
52359,0,airplane,original,1,1.0000001192092896,1.0,1.0,0.9999999403953552,1.0
52359,0,airplane,flip_h,1,1.0000001192092896,1.0,1.0,0.9999999403953552,1.0
52359,0,airplane,flip_v,1,0.41671788692474365,0.5308719277381897,0.5720170736312866,0.18490484356880188,0.31768566370010376
51619,0,airplane,original,0,0.9999998807907104,1.0,1.0,1.0,1.0
51619,0,airplane,flip_h,0,0.9999998807907104,1.0,1.0,1.0,1.0
51619,0,airplane,flip_v,0,0.4747973382472992,0.28407353162765503,0.05151710286736488,0.37903231382369995,1.0
51619,0,airplane,original,1,1.0,1.0000001192092896,0.9999998807907104,0.9999999403953552,1.0000001192092896
51619,0,airplane,flip_h,1,1.0,1.0000001192092896,0.9999998807907104,0.9999999403953552,1.0000001192092896
51619,0,airplane,flip_v,1,0.8487142324447632,0.41115880012512207,0.7117515802383423,0.08593568205833435,0.10494543612003326
54827,0,airplane,original,0,0.9999999403953552,1.0000001192092896,1.0,1.0,1.0
54827,0,airplane,flip_h,0,0.9999999403953552,1.0000001192092896,1.0,1.0,1.0
54827,0,airplane,flip_v,0,0.8243117332458496,0.7355677485466003,5.850959132658318e-05,0.2670324444770813,1.0
54827,0,airplane,original,1,0.9999999403953552,1.0,1.0,0.9999999403953552,0.9999999403953552
54827,0,airplane,flip_h,1,0.9999999403953552,1.0,1.0,0.9999999403953552,0.9999999403953552
54827,0,airplane,flip_v,1,0.4363619089126587,0.47632697224617004,0.4632546901702881,0.06531889736652374,0.6473593711853027
100265,0,airplane,original,0,1.0,1.000000238418579,0.9999998807907104,1.0,1.0000001192092896
100265,0,airplane,flip_h,0,0.8548591136932373,0.7992151975631714,0.46377694606781006,0.5437173247337341,0.0
100265,0,airplane,flip_v,0,0.7349271178245544,0.695925772190094,0.2971963882446289,0.5379347205162048,0.0
100265,0,airplane,original,1,1.0,0.9999999403953552,1.0,0.9999998807907104,1.0
100265,0,airplane,flip_h,1,0.3170045018196106,0.3910280764102936,0.32169902324676514,0.14653170108795166,0.585075855255127
100265,0,airplane,flip_v,1,0.2998020052909851,0.3211325407028198,0.3662392497062683,0.03632187098264694,0.12647314369678497
1163,0,airplane,original,0,1.0,1.0,1.000000238418579,1.0,1.0
1163,0,airplane,flip_h,0,0.8524891138076782,0.7610504031181335,0.4906381070613861,0.17825159430503845,1.0
1163,0,airplane,flip_v,0,0.8750814199447632,0.783604621887207,0.7036153078079224,0.5295454263687134,1.0
1163,0,airplane,original,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0
1163,0,airplane,flip_h,1,0.9316807389259338,0.7829117774963379,0.6338169574737549,0.48715853691101074,0.6693463921546936
1163,0,airplane,flip_v,1,0.9371476173400879,0.7709739208221436,0.6125962734222412,0.4868625998497009,0.5917093753814697
341,0,airplane,original,0,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0
341,0,airplane,flip_h,0,0.8888416290283203,0.8118168711662292,0.6772026419639587,0.5176122188568115,1.0
341,0,airplane,flip_v,0,0.8758091926574707,0.7918672561645508,0.4088394045829773,0.08973892033100128,1.0
341,0,airplane,original,1,1.0,0.9999998211860657,1.0,1.0,1.0
341,0,airplane,flip_h,1,0.9485101103782654,0.8380519151687622,0.7547146081924438,0.4234757721424103,0.734674870967865
341,0,airplane,flip_v,1,0.9180034399032593,0.7214096784591675,0.5599222779273987,0.20342180132865906,0.7420726418495178
52781,0,airplane,original,0,0.9999999403953552,1.0000001192092896,0.9999999403953552,1.0000001192092896,1.0
52781,0,airplane,flip_h,0,0.9999999403953552,1.0000001192092896,0.9999999403953552,1.0000001192092896,1.0
52781,0,airplane,flip_v,0,0.426603764295578,0.39457714557647705,0.29681140184402466,0.6201210618019104,1.0
52781,0,airplane,original,1,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552
52781,0,airplane,flip_h,1,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552
52781,0,airplane,flip_v,1,0.6105639934539795,0.29555463790893555,0.739026665687561,0.16399411857128143,0.3036758601665497
4661,0,airplane,original,0,1.0,1.0,0.9999998807907104,1.0,1.0
4661,0,airplane,flip_h,0,0.3480960726737976,0.2950434386730194,0.011475562117993832,0.806829035282135,1.0
4661,0,airplane,flip_v,0,0.5825655460357666,0.5484558343887329,0.58708256483078,0.8681215047836304,1.0
4661,0,airplane,original,1,0.9999998807907104,0.9999999403953552,0.9999999403953552,1.0,1.0
4661,0,airplane,flip_h,1,0.5409561395645142,0.3506736755371094,0.47956007719039917,0.3907862901687622,0.8375893235206604
4661,0,airplane,flip_v,1,0.7022227048873901,0.5213992595672607,0.7438567876815796,0.5001163482666016,0.34503793716430664
51820,0,airplane,original,0,0.9999998807907104,0.9999999403953552,0.9999999403953552,1.0,1.0
51820,0,airplane,flip_h,0,0.9999998807907104,0.9999999403953552,0.9999999403953552,1.0,1.0
51820,0,airplane,flip_v,0,0.846545934677124,0.750084400177002,0.23801925778388977,0.525890052318573,1.0
51820,0,airplane,original,1,1.0000001192092896,1.0,1.0,1.0,1.0000001192092896
51820,0,airplane,flip_h,1,1.0000001192092896,1.0,1.0,1.0,1.0000001192092896
51820,0,airplane,flip_v,1,0.3888591527938843,0.42735379934310913,0.4738529920578003,0.09465035051107407,0.3091316819190979
52266,0,airplane,original,0,1.0,0.9999998807907104,0.9999999403953552,1.0,1.0
52266,0,airplane,flip_h,0,1.0,0.9999998807907104,0.9999999403953552,1.0,1.0
52266,0,airplane,flip_v,0,0.8458836078643799,0.4747401475906372,0.0,0.026111437007784843,1.0
52266,0,airplane,original,1,1.0,0.9999998807907104,1.0,1.0,1.0
52266,0,airplane,flip_h,1,1.0,0.9999998807907104,1.0,1.0,1.0
52266,0,airplane,flip_v,1,0.21800294518470764,0.4405336380004883,0.6722838878631592,0.0588432177901268,0.09007289260625839
52599,0,airplane,original,0,1.0,1.0,1.0,1.0,1.0
52599,0,airplane,flip_h,0,1.0,1.0,1.0,1.0,1.0
52599,0,airplane,flip_v,0,0.7919098734855652,0.4952464699745178,0.4230651557445526,0.6339342594146729,1.0
52599,0,airplane,original,1,1.0,0.9999998807907104,1.0000001192092896,1.000000238418579,1.0
52599,0,airplane,flip_h,1,1.0,0.9999998807907104,1.0000001192092896,1.000000238418579,1.0
52599,0,airplane,flip_v,1,0.057447247207164764,0.3139907717704773,0.5302221775054932,0.022928960621356964,0.21364644169807434
3837,0,airplane,original,0,0.9999998807907104,0.9999999403953552,1.0000001192092896,1.0000001192092896,1.0
3837,0,airplane,flip_h,0,0.7055085897445679,0.5706570744514465,0.04014785587787628,0.18744726479053497,1.0
3837,0,airplane,flip_v,0,0.6980961561203003,0.5063197016716003,0.34502074122428894,0.4012176990509033,1.0
3837,0,airplane,original,1,1.0,0.9999998807907104,1.0,1.0,1.0
3837,0,airplane,flip_h,1,0.7243977785110474,0.6278891563415527,0.6161916255950928,0.48338353633880615,0.5139973759651184
3837,0,airplane,flip_v,1,0.7244064807891846,0.6366923451423645,0.573575496673584,0.48110800981521606,0.5268490314483643
53140,0,airplane,original,0,0.9999999403953552,1.0,1.0,0.9999998807907104,1.0
53140,0,airplane,flip_h,0,0.9999999403953552,1.0,1.0,0.9999998807907104,1.0
53140,0,airplane,flip_v,0,0.552497148513794,0.4762522578239441,0.052049510180950165,0.455471009016037,1.0
53140,0,airplane,original,1,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552
53140,0,airplane,flip_h,1,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552
53140,0,airplane,flip_v,1,0.23062534630298615,0.43822455406188965,0.47216224670410156,0.009845573455095291,0.03146650642156601
1988,0,airplane,original,0,1.0,1.0,1.0,1.0000001192092896,1.0
1988,0,airplane,flip_h,0,0.8687840700149536,0.7542273998260498,0.06378145515918732,0.04592609405517578,1.0
1988,0,airplane,flip_v,0,0.8798457384109497,0.7833170294761658,0.05197678133845329,0.0,1.0
1988,0,airplane,original,1,1.0,1.0000001192092896,1.0,0.9999998211860657,1.0
1988,0,airplane,flip_h,1,0.8056881427764893,0.710188627243042,0.7265059947967529,0.3840599060058594,0.5771715044975281
1988,0,airplane,flip_v,1,0.7843962907791138,0.6326397061347961,0.6408025026321411,0.41961339116096497,0.6632722616195679
52126,0,airplane,original,0,1.0,1.0,0.9999999403953552,1.0,1.0
52126,0,airplane,flip_h,0,1.0,1.0,0.9999999403953552,1.0,1.0
52126,0,airplane,flip_v,0,0.869844913482666,0.5791439414024353,0.0992572233080864,0.35331904888153076,1.0
52126,0,airplane,original,1,1.0,1.0,0.9999999403953552,1.0,0.9999998807907104
52126,0,airplane,flip_h,1,1.0,1.0,0.9999999403953552,1.0,0.9999998807907104
52126,0,airplane,flip_v,1,0.1255960315465927,0.4764282703399658,0.6108047962188721,0.11492448300123215,0.04820656031370163
50344,0,airplane,original,0,1.0,1.0,1.0,1.0,1.0
50344,0,airplane,flip_h,0,0.8620829582214355,0.7709144949913025,0.322113573551178,0.7523341178894043,1.0
50344,0,airplane,flip_v,0,0.7645956873893738,0.729555070400238,0.046184565871953964,0.27491495013237,1.0
50344,0,airplane,original,1,1.0,1.0,0.9999998807907104,1.0,1.0
50344,0,airplane,flip_h,1,0.9140031337738037,0.6916406154632568,0.7803933620452881,0.8014877438545227,0.7306390404701233
50344,0,airplane,flip_v,1,0.7724176645278931,0.6744037866592407,0.7253204584121704,0.5169762372970581,0.5362573862075806
52018,0,airplane,original,0,1.0,1.0000001192092896,1.0,1.0,1.0
52018,0,airplane,flip_h,0,1.0,1.0000001192092896,1.0,1.0,1.0
52018,0,airplane,flip_v,0,0.40486210584640503,0.31618350744247437,0.24474219977855682,0.6252419352531433,1.0
52018,0,airplane,original,1,1.0,1.0000001192092896,1.0,0.9999997615814209,0.9999998807907104
52018,0,airplane,flip_h,1,1.0,1.0000001192092896,1.0,0.9999997615814209,0.9999998807907104
52018,0,airplane,flip_v,1,0.6915708184242249,0.29043641686439514,0.7629965543746948,0.26552751660346985,0.40008336305618286
50805,0,airplane,original,0,1.0,1.0,1.0,1.0,1.0
50805,0,airplane,flip_h,0,0.879051685333252,0.7101104855537415,0.40252184867858887,0.13088887929916382,0.0
50805,0,airplane,flip_v,0,0.8808834552764893,0.7469033002853394,0.5736412405967712,0.01930886134505272,0.2130328267812729
50805,0,airplane,original,1,1.0,1.0,1.0,0.9999998807907104,0.9999999403953552
50805,0,airplane,flip_h,1,0.9429051876068115,0.6966861486434937,0.6306494474411011,0.5774155855178833,0.7364005446434021
50805,0,airplane,flip_v,1,0.9436874389648438,0.7181054353713989,0.6436578631401062,0.5487799644470215,0.6496258974075317
4591,0,airplane,original,0,0.9999998807907104,0.9999998807907104,1.0,1.0000001192092896,1.0
4591,0,airplane,flip_h,0,0.5978871583938599,0.5171833634376526,0.3292502164840698,0.3471338450908661,1.0
4591,0,airplane,flip_v,0,0.6330318450927734,0.5540894269943237,0.4948471784591675,0.20168721675872803,1.0
4591,0,airplane,original,1,1.0000001192092896,1.0,1.0000001192092896,0.9999999403953552,1.0
4591,0,airplane,flip_h,1,0.8175163865089417,0.6847457885742188,0.6320040822029114,0.25198155641555786,0.643455982208252
4591,0,airplane,flip_v,1,0.7861055135726929,0.6719081401824951,0.5281087160110474,0.26106104254722595,0.8144404888153076
53865,0,airplane,original,0,1.0,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0
53865,0,airplane,flip_h,0,1.0,0.9999999403953552,0.9999999403953552,1.0000001192092896,1.0
53865,0,airplane,flip_v,0,0.583632230758667,0.30689460039138794,0.028063718229532242,0.009162857197225094,1.0
53865,0,airplane,original,1,0.9999998807907104,1.0,0.9999999403953552,1.0,0.9999998807907104
53865,0,airplane,flip_h,1,0.9999998807907104,1.0,0.9999999403953552,1.0,0.9999998807907104
53865,0,airplane,flip_v,1,0.37381619215011597,0.295040488243103,0.6656942367553711,0.06786744296550751,0.355849951505661
2424,0,airplane,original,0,1.0,1.0,1.0,1.0,1.0
2424,0,airplane,flip_h,0,0.7929096221923828,0.7202245593070984,0.19382843375205994,0.0,1.0
2424,0,airplane,flip_v,0,0.779640793800354,0.6813191175460815,0.05062004551291466,0.5880046486854553,1.0
2424,0,airplane,original,1,1.0,0.9999999403953552,1.0,1.0,1.0
2424,0,airplane,flip_h,1,0.6513354778289795,0.616000235080719,0.7142598628997803,0.4515593647956848,0.7626416683197021
2424,0,airplane,flip_v,1,0.6729499101638794,0.6126642227172852,0.7203049659729004,0.6782292723655701,0.7769889831542969
51365,0,airplane,original,0,1.0,1.0,0.9999999403953552,1.0,1.0
51365,0,airplane,flip_h,0,1.0,1.0,0.9999999403953552,1.0,1.0
51365,0,airplane,flip_v,0,0.6088895797729492,0.6077746152877808,0.637869119644165,0.3056209683418274,0.0
51365,0,airplane,original,1,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0
51365,0,airplane,flip_h,1,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0
51365,0,airplane,flip_v,1,0.17685209214687347,0.4628419578075409,0.7493746876716614,0.2523607909679413,0.5763934850692749
54207,0,airplane,original,0,1.0000001192092896,1.0,1.0,1.0,1.0
54207,0,airplane,flip_h,0,1.0000001192092896,1.0,1.0,1.0,1.0
54207,0,airplane,flip_v,0,0.358457088470459,0.383736789226532,0.7751212120056152,0.5040795803070068,1.0
54207,0,airplane,original,1,1.0,0.9999999403953552,1.0,1.0,1.0000001192092896
54207,0,airplane,flip_h,1,1.0,0.9999999403953552,1.0,1.0,1.0000001192092896
54207,0,airplane,flip_v,1,0.3033026456832886,0.4131131172180176,0.723700225353241,0.19540134072303772,0.48929470777511597
50391,0,airplane,original,0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0
50391,0,airplane,flip_h,0,0.8628534078598022,0.6966768503189087,0.0,0.39086994528770447,1.0
50391,0,airplane,flip_v,0,0.8674722909927368,0.6612781882286072,0.0,0.3049246072769165,1.0
50391,0,airplane,original,1,1.0,1.0,0.9999999403953552,1.0,1.0
50391,0,airplane,flip_h,1,0.8174217343330383,0.7293097376823425,0.7342609167098999,0.35583484172821045,0.7797729969024658
50391,0,airplane,flip_v,1,0.7963504791259766,0.6897481083869934,0.6973111629486084,0.42505037784576416,0.6723694801330566
1793,0,airplane,original,0,0.9999998807907104,1.0,0.9999998807907104,1.0,1.0
1793,0,airplane,flip_h,0,0.14249026775360107,0.1808447241783142,0.06265497952699661,0.44338077306747437,1.0
1793,0,airplane,flip_v,0,0.5639452934265137,0.5870170593261719,0.2235429883003235,0.0385320708155632,1.0
1793,0,airplane,original,1,0.9999999403953552,1.0,1.0000001192092896,1.0,1.0
1793,0,airplane,flip_h,1,0.3506917655467987,0.5836120843887329,0.5917261838912964,0.23879966139793396,0.593171238899231
1793,0,airplane,flip_v,1,0.5741437077522278,0.5457744598388672,0.694568395614624,0.5281173586845398,0.7206031084060669
1920,0,airplane,original,0,0.9999998807907104,0.9999997615814209,0.9999998807907104,1.0000001192092896,1.0
1920,0,airplane,flip_h,0,0.7682491540908813,0.6290517449378967,0.1537735015153885,0.0,1.0
1920,0,airplane,flip_v,0,0.8136028051376343,0.7305945158004761,0.4736451506614685,0.02800546959042549,1.0
1920,0,airplane,original,1,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552
1920,0,airplane,flip_h,1,0.7391536831855774,0.605340838432312,0.6754833459854126,0.3933280110359192,0.6243807077407837
1920,0,airplane,flip_v,1,0.7125328183174133,0.585071325302124,0.6385094523429871,0.3825920820236206,0.759533166885376
4964,0,airplane,original,0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0
4964,0,airplane,flip_h,0,0.5071715712547302,0.3870048224925995,0.11057885736227036,0.5741191506385803,1.0
4964,0,airplane,flip_v,0,0.65494704246521,0.4660526514053345,0.6121376752853394,0.7320117950439453,1.0
4964,0,airplane,original,1,0.9999999403953552,1.0,0.9999999403953552,1.0000001192092896,1.0
4964,0,airplane,flip_h,1,0.5287202596664429,0.5690586566925049,0.6217929124832153,0.5523582696914673,0.8196248412132263
4964,0,airplane,flip_v,1,0.6724801063537598,0.6454799175262451,0.6643231511116028,0.3848230838775635,0.8086351156234741
4696,0,airplane,original,0,0.9999999403953552,0.9999998807907104,1.0000001192092896,1.0,1.0
4696,0,airplane,flip_h,0,0.8577189445495605,0.7416940927505493,0.05331255495548248,0.5225281715393066,1.0
4696,0,airplane,flip_v,0,0.8767991065979004,0.7139766216278076,0.021822862327098846,0.07881448417901993,1.0
4696,0,airplane,original,1,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0
4696,0,airplane,flip_h,1,0.9456576108932495,0.8375044465065002,0.5032640099525452,0.44013309478759766,0.6792861223220825
4696,0,airplane,flip_v,1,0.9301922917366028,0.8305109739303589,0.5096178650856018,0.499033123254776,0.6108008623123169
4287,0,airplane,original,0,0.9999998807907104,1.0,1.0,1.0000001192092896,1.0
4287,0,airplane,flip_h,0,0.8774880766868591,0.6997103095054626,0.21771477162837982,0.7902173399925232,1.0
4287,0,airplane,flip_v,0,0.8529750108718872,0.66314297914505,0.48300808668136597,0.16264794766902924,1.0
4287,0,airplane,original,1,1.0,0.9999999403953552,1.0000001192092896,1.0,1.0
4287,0,airplane,flip_h,1,0.8755850195884705,0.4921613335609436,0.5892505645751953,0.3637234568595886,0.3979756236076355
4287,0,airplane,flip_v,1,0.9081308841705322,0.5471075773239136,0.5901220440864563,0.41817420721054077,0.8962351083755493
54911,0,airplane,original,0,1.0,1.0000001192092896,1.0,1.0000001192092896,1.0
54911,0,airplane,flip_h,0,1.0,1.0000001192092896,1.0,1.0000001192092896,1.0
54911,0,airplane,flip_v,0,0.5645401477813721,0.5535805225372314,0.7016449570655823,0.6660468578338623,1.0
54911,0,airplane,original,1,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552
54911,0,airplane,flip_h,1,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552
54911,0,airplane,flip_v,1,0.7291514873504639,0.38295888900756836,0.6794284582138062,0.14845633506774902,0.4542281925678253
2109,0,airplane,original,0,0.9999998807907104,0.9999998807907104,0.9999999403953552,1.0,1.0
2109,0,airplane,flip_h,0,0.6692396402359009,0.5318099856376648,0.5162185430526733,0.642362117767334,1.0
2109,0,airplane,flip_v,0,0.5785300135612488,0.40076324343681335,0.0,0.8678447604179382,1.0
2109,0,airplane,original,1,0.9999999403953552,1.0,1.0,1.0,1.0
2109,0,airplane,flip_h,1,0.6530786752700806,0.557610034942627,0.7679686546325684,0.25064176321029663,0.7884159088134766
2109,0,airplane,flip_v,1,0.5215873718261719,0.5133695006370544,0.7004333734512329,0.25380656123161316,0.8100512623786926
450,0,airplane,original,0,0.9999998807907104,1.0,1.0,0.9999999403953552,1.0
450,0,airplane,flip_h,0,0.7176197171211243,0.4431007206439972,0.31330931186676025,0.5779579281806946,1.0
450,0,airplane,flip_v,0,0.5930253267288208,0.4372365474700928,0.22426417469978333,0.4398035407066345,1.0
450,0,airplane,original,1,1.0,1.0,1.0,1.000000238418579,0.9999998807907104
450,0,airplane,flip_h,1,0.9612994194030762,0.9018760919570923,0.6522185802459717,0.5699330568313599,0.638996958732605
450,0,airplane,flip_v,1,0.9269298315048218,0.6454796195030212,0.5478230714797974,0.3773370683193207,0.593704879283905
989,0,airplane,original,0,1.0,1.0,1.0,1.0,1.0
989,0,airplane,flip_h,0,0.5062342882156372,0.39362847805023193,0.0,0.035334743559360504,1.0
989,0,airplane,flip_v,0,0.47217899560928345,0.38426926732063293,0.17061150074005127,0.17711561918258667,0.0
989,0,airplane,original,1,0.9999999403953552,1.0,0.9999998807907104,1.0,1.0000001192092896
989,0,airplane,flip_h,1,0.9363998174667358,0.8894516825675964,0.43480485677719116,0.4835578203201294,0.6859796047210693
989,0,airplane,flip_v,1,0.9244974851608276,0.8869912624359131,0.38611355423927307,0.4198959469795227,0.717851459980011
1878,0,airplane,original,0,0.9999999403953552,1.0,1.0,1.0000001192092896,1.0
1878,0,airplane,flip_h,0,0.7289808988571167,0.5217803716659546,0.40084195137023926,0.6674168109893799,1.0
1878,0,airplane,flip_v,0,0.7395364046096802,0.5067463517189026,0.7990813255310059,0.3984166979789734,1.0
1878,0,airplane,original,1,1.0,1.0,1.0,0.9999998807907104,1.0
1878,0,airplane,flip_h,1,0.9664251804351807,0.8968580961227417,0.4770315885543823,0.39478835463523865,0.6948446035385132
1878,0,airplane,flip_v,1,0.9577078223228455,0.8883973956108093,0.5646358132362366,0.5708074569702148,0.6367758512496948
2037,0,airplane,original,0,1.0,0.9999999403953552,1.0,1.0000001192092896,1.0
2037,0,airplane,flip_h,0,0.8083502054214478,0.6174345016479492,0.25829899311065674,0.26212114095687866,0.0
